LATITUDE,LONGITUDE,ADDRESS,ZIPCODE,SUBLOCALITY,TYPE,BEDS,BATH,PROPERTYSQFT,PRICE,BROKERTITLE,HOUSE_UNIT_LATLON_KEY,BOROUGH
40.5886056,-73.9394034,3903 Nostrand Avenue. #5P,11235,Sheepshead Bay,condo,3,2.0,1480.0,575000,Re Max City Square,3903|5p|40.5886056|-73.9394034,Brooklyn
40.832149,-73.8265941,2919 Greene Place,10465,Pelham Bay,house,3,2.0,1224.0,639000,Exp Realty,2919||40.832149|-73.8265941,Bronx
40.7774246,-73.98562,180 West End Avenue #19B,10023,Upper West Side,condo,3,1.0,2184.21,525000,The Agency,180|19b|40.7774246|-73.98562,Manhattan
40.5931048,-74.0663488,167 Mills Avenue,10305,Port Richmond,house,3,2.37,2160.0,850000,Re Max Edge,167||40.5931048|-74.0663488,Staten Island
40.8315561,-73.8872273,1463 Longfellow Avenue,10460,East Morrisania,house,5,2.0,2600.0,674999,Exp Realty,1463||40.8315561|-73.8872273,Bronx
40.7135571,-73.7901901,172-31 Highland Avenue #2A,11432,Jamaica,condo,1,1.0,2184.21,345000,Kus Realty Premier Inc,172|2a|40.7135571|-73.7901901,Queens
40.6255174,-73.9205183,1125 E 57th Street,11234,Canarsie,house,5,2.0,3443.0,788888,Fillmore Real Estate,1125||40.6255174|-73.9205183,Brooklyn
40.6320616,-73.9452586,3215 Avenue H #3P,11210,East Flatbush,condo,2,2.0,1160.0,379000,Madison Estates Sotheby'S International Realty,3215|3p|40.6320616|-73.9452586,Brooklyn
40.6903851,-73.9825343,9 Dekalb Avenue #55,11201,Brooklyn Heights,condo,1,1.0,814.0,1495000,Douglas Elliman,9|55|40.6903851|-73.9825343,Brooklyn
40.6197363,-74.0177331,1024 82nd Street,11228,Bensonhurst,house,4,3.0,1788.0,2288000,Re Max Real Estate Professionals,1024||40.6197363|-74.0177331,Brooklyn
40.6963847,-73.8472713,85-30 101st Street,11418,Jamaica,house,4,2.0,2184.21,699000,Charles Rutenberg Realty Inc,85||40.6963847|-73.8472713,Queens
40.880985,-73.9102329,3017 Riverdale Avenue #1F,10463,Kingsbridge,condo,1,1.0,900.0,250000,Fave Realty Inc,3017|1f|40.880985|-73.9102329,Bronx
40.7639092,-73.7205952,263-07 57th Avenue.,11362,Fresh Meadows,house,3,2.0,2184.21,1120000,Scy Realty Team Corp,263||40.7639092|-73.7205952,Queens
40.7213288,-74.0092558,11 Hubert Street,10013,Tribeca,house,7,2.37,20000.0,25000000,Compass,11||40.7213288|-74.0092558,Manhattan
40.7329998,-73.8824499,52-37 84th Street,11373,Elmhurst,house,2,2.0,2184.21,858000,E Realty International Corp,52||40.7329998|-73.8824499,Queens
40.7635661,-73.9941366,521 W 47th Street #2B,10036,Midtown West / Hell's Kitchen,condo,1,1.0,1000.0,1275000,Corcoran East Side,521|2b|40.7635661|-73.9941366,Manhattan
40.5991039,-74.067279,146 Major Avenue,10305,Port Richmond,house,4,2.0,2192.0,1070000,Ben Bay Realty Company Of Staten Island Llc,146||40.5991039|-74.067279,Staten Island
40.6722614,-73.9816141,407 3rd Street.,11215,Park Slope,house,10,4.0,5353.0,4800000,Compass,407||40.6722614|-73.9816141,Brooklyn
40.7782059,-73.9790314,122 W 73rd Street,10023,Upper West Side,house,6,2.37,6630.0,14600000,Compass,122||40.7782059|-73.9790314,Manhattan
40.7824047,-73.979261,202 W 78th Street #2A,10024,Upper West Side,condo,2,2.0,2184.21,895000,Compass,202|2a|40.7824047|-73.979261,Manhattan
40.8392843,-73.8243081,1316 Kearney Avenue,10465,Pelham Bay,house,6,3.0,2400.0,1250000,Keller Williams Realty Nyc Grp,1316||40.8392843|-73.8243081,Bronx
40.7494508,-73.8284569,136-8 Elder Avenue,11355,Flushing,house,6,5.0,2184.21,1788000,Winzone Realty Inc,136||40.7494508|-73.8284569,Queens
40.6398093,-73.9109383,8519 Glenwood Road,11236,Canarsie,house,4,3.0,1344.0,799000,Home Global Realty,8519||40.6398093|-73.9109383,Brooklyn
40.714999,-73.878128,66-18 Gray Street,11379,Middle Village,house,3,2.0,2184.21,879000,Prime Realty,66||40.714999|-73.878128,Queens
40.5168606,-74.2375349,3 Craig Avenue,10307,Tottenville,house,4,4.0,2400.0,963000,"Robert Defalco Realty, Inc.",3||40.5168606|-74.2375349,Staten Island
40.6186409,-73.9389327,3724 Flatlands Avenue,11234,Flatlands,house,11,6.0,2184.21,998000,Re Max Edge,3724||40.6186409|-73.9389327,Brooklyn
40.7759205,-73.9861034,140 West End Avenue #7B,10023,Upper West Side,condo,2,1.0,1000.0,950000,The Agency,140|7b|40.7759205|-73.9861034,Manhattan
40.5800127,-74.1614787,85 Elmwood Park Drive Apt 60,10314,Tottenville,condo,2,1.0,2184.21,410000,Cross Country Realty,85||40.5800127|-74.1614787,Staten Island
40.7125699,-73.79318,17040 Highland Avenue Apt 404,11432,Jamaica Estates,condo,1,1.0,900.0,269000,Agency Real Estate Services Llc,17040||40.7125699|-73.79318,Queens
40.7223906,-74.0075502,19 Vestry Street,10013,Tribeca,house,7,6.0,7000.0,8500000,Douglas Elliman,19||40.7223906|-74.0075502,Manhattan
40.8526383,-73.8850533,2312 Beaumont Avenue,10458,Morris Heights,house,11,6.0,2184.21,1195000,Exit Realty First Choice,2312||40.8526383|-73.8850533,Bronx
40.7192373,-73.846265,4 Dartmouth Street Apt 71,11375,Forest Hills,condo,2,1.0,1069.0,550000,Garden Square Realty,4||40.7192373|-73.846265,Queens
40.6215159,-73.9961566,1570 66th Street,11219,Borough Park,house,16,16.0,10720.0,2800000,Exit Realty Top Properties,1570||40.6215159|-73.9961566,
40.6946299,-73.8051802,146-13 105th Avenue,11435,Jamaica,house,9,4.0,2184.21,940000,East Point Realty Llc,146||40.6946299|-73.8051802,Queens
40.7359218,-73.9035224,50-39 61st Street,11377,Flushing,house,3,3.0,2184.21,865000,Landmark International R E Llc,50||40.7359218|-73.9035224,Queens
40.7449246,-73.9836051,45 E 30th Street,10016,Murray Hill,house,3,4.0,4412.0,7995000,Coldwell Banker Warburg,45||40.7449246|-73.9836051,Manhattan
40.5884822,-74.0735337,112 Pearsall Street,10305,Port Richmond,house,3,2.0,1284.0,690000,Coldwell Banker Advantage,112||40.5884822|-74.0735337,Staten Island
40.6994276,-73.8518226,"83-20 98th Street #1A, Woodhaven",11421,Jamaica,condo,3,1.0,2184.21,330000,Sold By Bart R E Partners Inc,83|1a|40.6994276|-73.8518226,Queens
40.7345979,-74.0029107,241 West 4th Street,10014,West Village,house,7,8.0,5000.0,8750000,Sotheby'S International Realty,241||40.7345979|-74.0029107,Manhattan
40.5768871,-73.9542132,200 Corbin Place #5N,11235,Sheepshead Bay,condo,2,2.0,1200.0,619000,Nyc Realty Brokers Llc,200|5n|40.5768871|-73.9542132,Brooklyn
40.6141485,-74.1643422,159 Lander Avenue,10314,Tottenville,house,3,1.0,1050.0,899000,"Robert Defalco Realty, Inc.",159||40.6141485|-74.1643422,Staten Island
40.6314389,-74.0378384,4 78th Street,11209,Fort Hamilton,house,2,2.0,1144.0,1175000,Elegran Real Estate And Development,4||40.6314389|-74.0378384,
40.618804,-74.012196,7923 12th Avenue,11228,Bensonhurst,house,8,2.37,6000.0,2999000,Re Max Real Estate Professionals,7923||40.618804|-74.012196,Brooklyn
40.780245,-73.9827963,253 W 73rd Street #4F,10023,Upper West Side,condo,2,2.0,1793.0,1395000,Corcoran West Side Gallery,253|4f|40.780245|-73.9827963,Manhattan
40.7535399,-73.8868899,3442 80th Street Apt 32,11372,Jackson Heights,condo,2,2.0,2184.21,800000,Brown Harris Stevens,3442||40.7535399|-73.8868899,Queens
40.7615546,-73.9923686,430 W 46th Street #5A,10036,Midtown West / Hell's Kitchen,condo,2,1.0,686.0,499000,Re Max Edge,430|5a|40.7615546|-73.9923686,Manhattan
40.7895034,-73.9769713,269 W 87th Street #7A,10024,Upper West Side,condo,4,4.0,2743.0,1625000,Douglas Elliman,269|7a|40.7895034|-73.9769713,Manhattan
40.7110987,-73.741186,106-10 217th Street,11429,Jamaica,house,3,3.0,1444.0,799999,Skylight Real Estate Consultan,106||40.7110987|-73.741186,Queens
40.5308796,-74.1913113,950 Huguenot Avenue,10312,Huguenot,house,4,4.0,3150.0,1139000,Better Homes And Gardens Real Estate Safari Realty,950||40.5308796|-74.1913113,Staten Island
40.8061399,-73.8579944,401 Harding Park,10473,Clason Point,house,3,2.0,1650.0,529000,Debtfreesolutions Llc,401||40.8061399|-73.8579944,Bronx
40.5862693,-73.9407123,2741 E 28th Street #4D,11235,Sheepshead Bay,condo,3,1.0,1200.0,300000,Robert Defalco Realty Inc,2741|4d|40.5862693|-73.9407123,Brooklyn
40.5957485,-73.9862201,8648 26th Avenue,11214,Bath Beach,house,5,4.0,1802.0,799000,Re Max Edge,8648||40.5957485|-73.9862201,Brooklyn
40.8505252,-73.856443,1032 Rhinelander Avenue,10461,Belmont,house,6,3.0,1526.0,869000,Han Tang Realty Inc.,1032||40.8505252|-73.856443,Bronx
40.8534458,-73.8484651,1238 Pinchot Place,10461,Belmont,house,3,2.0,1480.0,749000,Today Realty Corp.,1238||40.8534458|-73.8484651,Bronx
40.8797408,-73.9204193,2390 Palisade Avenue #4C,10463,Kingsbridge,condo,2,1.0,875.0,240900,Re/Max In The City,2390|4c|40.8797408|-73.9204193,Bronx
40.7493551,-73.9158547,47-17 39th Avenue,11104,Sunnyside,house,3,1.0,2184.21,1295000,Winzone Realty Inc,47||40.7493551|-73.9158547,Queens
40.62481,-73.9539607,1121 E 22nd Street,11210,Midwood,house,8,6.0,6200.0,3850000,Ideal Properties Realty,1121||40.62481|-73.9539607,Brooklyn
40.5721728,-74.0972787,921 Nugent Avenue,10306,New Dorp,house,5,2.0,1716.0,549000,Re Max Real Estate Professionals,921||40.5721728|-74.0972787,Staten Island
40.8995193,-73.8623678,4315 Webster Avenue #3J,10470,Co-op City,condo,1,1.0,750.0,129000,Houlihan Lawrence,4315|3j|40.8995193|-73.8623678,Bronx
40.6158816,-74.0822185,131 Roff Street,10304,Mariner's Harbor,house,3,2.0,900.0,475000,"Homes R Us Realty Of Ny, Inc.",131||40.6158816|-74.0822185,Staten Island
40.611841,-73.92961,1957 Ryder Street,11234,Flatlands,house,4,3.0,1408.0,980000,Century 21 Realty First,1957||40.611841|-73.92961,Brooklyn
40.6119254,-74.0084031,1511 85th Street,11228,Bath Beach,house,4,2.0,1824.0,1199000,Re Max Edge,1511||40.6119254|-74.0084031,Brooklyn
40.5883339,-73.7934039,"6414 Beach Front Road, Far Rockaway",11692,Arverne,house,5,5.0,3134.0,1299999,Keller Williams Legendary,6414||40.5883339|-73.7934039,
40.6068092,-73.9590334,1750 E 14th Street Apt 4E,11229,Sheepshead Bay,condo,2,1.0,1100.0,265000,Re Max Distinguished Homes & Properties,1750||40.6068092|-73.9590334,
40.8819467,-73.9200169,750 Kappock Street Apt 502,10463,Kingsbridge,condo,1,1.0,2184.21,262500,Keller Williams Nyc,750||40.8819467|-73.9200169,Bronx
40.6087694,-74.0597773,100 Wadsworth Road,10305,Port Richmond,house,7,6.0,11250.0,2699000,"Robert Defalco Realty, Inc.",100||40.6087694|-74.0597773,Staten Island
40.8580056,-73.8365535,2217 Gunther Avenue,10469,Riverdale,house,4,4.0,3300.0,1200000,Today Realty Corp.,2217||40.8580056|-73.8365535,Bronx
40.729293,-74.003447,32 Downing Street #2B,10014,West Village,condo,1,1.0,2184.21,850000,Compass,32|2b|40.729293|-74.003447,Manhattan
40.5119454,-74.2470716,153 Johnson Avenue,10307,Tottenville,house,6,4.0,2720.0,989000,Encore Real Estate Llc,153||40.5119454|-74.2470716,Staten Island
40.9016185,-73.8999396,263 W 254th Street,10471,Eastchester,house,5,3.0,1800.0,899999,Century 21 Galvez,263||40.9016185|-73.8999396,Bronx
40.7967438,-73.8160751,150-32 Sullivan Drive,11357,Whitestone,house,5,6.0,3045.0,2780000,United Realty Associates,150||40.7967438|-73.8160751,Queens
40.7921116,-73.9731768,215 W 92nd Street #5B,10025,Upper West Side,condo,2,1.0,1050.0,999000,Compass,215|5b|40.7921116|-73.9731768,Manhattan
40.6373525,-73.9344092,1441 Troy Avenue,11203,Flatbush,house,6,2.0,2184.21,699000,Our Community Realty Ltd,1441||40.6373525|-73.9344092,Brooklyn
40.6289462,-74.1388487,44 Montell Street,10302,Port Richmond,house,4,2.0,1248.0,499999,Premier Homes Pros,44||40.6289462|-74.1388487,Staten Island
40.6111849,-74.0753235,67 Reynolds Street,10305,Port Richmond,house,3,2.0,1272.0,599999,Momentum Real Estate Llc,67||40.6111849|-74.0753235,Staten Island
40.6199521,-74.1237895,328 Manor Road,10314,Tottenville,house,4,2.0,2000.0,725000,Re Max Elite,328||40.6199521|-74.1237895,Staten Island
40.6117545,-74.0323281,9954 Fort Hamilton Parkway,11209,Fort Hamilton,house,3,2.0,1780.0,998888,"Ben Bay Realty Co Of Bay Ridge, Llc",9954||40.6117545|-74.0323281,
40.586018,-73.9252126,1 Opal Ct,11229,Gerritsen Beach,house,3,4.0,2700.0,980000,Re Max Edge,1||40.586018|-73.9252126,
40.71593,-73.8858453,69-10 Penelope Avenue,11379,Middle Village,house,3,2.0,2184.21,800000,Sold By Bart R E Partners Inc,69||40.71593|-73.8858453,Queens
40.854862,-73.7906694,610 City Island Avenue,10464,Throggs Neck,house,3,4.0,4450.0,1299000,Century 21 Marciano,610||40.854862|-73.7906694,Bronx
40.6169213,-73.9415274,1557 E 34th Street,11234,Flatlands,house,3,2.0,1128.0,799000,Madison Estates Sotheby'S International Realty,1557||40.6169213|-73.9415274,Brooklyn
40.8513854,-73.854324,1870 Haight Avenue,10461,Morris Park,house,3,2.0,3080.0,995000,Elite Real Estate Group 1 Llc,1870||40.8513854|-73.854324,Bronx
40.617019,-73.9878352,1923 66th Street,11204,Bensonhurst,house,5,3.0,2295.0,1250000,Ashford Homes Llc,1923||40.617019|-73.9878352,Brooklyn
40.7675169,-73.7439734,43-2 Orient Avenue,11363,Douglaston,house,3,4.0,2184.21,1275000,Tiffany Moves You Inc,43||40.7675169|-73.7439734,Queens
40.8453955,-73.868163,1817 Amethyst Street,10462,Pelham Parkway,house,6,3.0,3150.0,749999,Yourhomesold Guarantee Realty,1817||40.8453955|-73.868163,Bronx
40.6711016,-73.9473427,259 New York Avenue,11216,Bed-Stuy,house,5,4.0,4100.0,2650000,Serhant,259||40.6711016|-73.9473427,Brooklyn
40.7866659,-73.974142,139 W 85th Street Apartment 3,10024,Upper West Side,condo,2,1.0,2184.21,999000,Yoreevo,139||40.7866659|-73.974142,Manhattan
40.7069299,-73.82404,"8470 129th Street Apt 1h, Kew Gardens",11415,Kew Gardens,condo,2,1.0,2184.21,279000,Sold By Bart R E Partners Inc,8470||40.7069299|-73.82404,Queens
40.5782884,-74.1583011,57 Stone Lane #2,10314,New Springville,condo,2,2.0,1008.0,479000,Ditommaso Real Estate,57|2|40.5782884|-74.1583011,Staten Island
40.7236159,-73.9781735,242 E 7th Street,10009,Alphabet City,house,2,2.0,1600.0,2300000,Douglas Elliman,242||40.7236159|-73.9781735,Manhattan
40.7577991,-73.7159564,26910 Grand Central Parkway #15A,11005,Glen Oaks,condo,1,2.0,1074.0,294000,Signature Premier Properties,26910|15a|40.7577991|-73.7159564,
40.7111134,-73.7361784,104-30 219th Street,11429,Jamaica,house,6,5.0,2245.0,1390000,Exp Realty,104||40.7111134|-73.7361784,Queens
40.7323502,-73.8611654,97-10 62nd Drive #8E,11374,Rego Park,condo,3,2.0,1026.0,450000,Compass,97|8e|40.7323502|-73.8611654,Queens
40.7982086,-73.9680164,203 W 102nd Street #1F,10025,Upper West Side,condo,3,2.0,2184.21,999000,Bond New York,203|1f|40.7982086|-73.9680164,Manhattan
40.5939144,-74.1059876,221 Benedict Road,10304,Mariner's Harbor,house,4,4.0,3420.0,1999000,"Robert Defalco Realty, Inc.",221||40.5939144|-74.1059876,Staten Island
40.760908,-73.861558,31-50 Buell Street,11369,East Elmhurst,house,6,3.0,2184.21,1288000,Blackwater Associates Inc,31||40.760908|-73.861558,Queens
40.5564024,-74.1975285,226 Dover Green,10312,Huguenot,house,5,3.0,1376.0,639888,Nobroker,226||40.5564024|-74.1975285,Staten Island
40.6395577,-74.0807615,69 Sherman Avenue,10301,St. George,house,4,2.0,2180.0,569900,Compass,69||40.6395577|-74.0807615,Staten Island
40.7704732,-73.7318799,47-34 Glenwood Street,11362,Fresh Meadows,house,7,4.0,2184.21,1630000,Sweet Key Realty Group Inc,47||40.7704732|-73.7318799,Queens
40.6780811,-73.8188973,114-31 120th Street,11420,Jamaica,house,3,2.0,1300.0,689888,Exit Realty Achieve,114||40.6780811|-73.8188973,Queens
40.7341999,-73.81974,15010 Melbourne Avenue # 368B,11367,Kew Gardens Hills,condo,2,1.0,2184.21,378000,E Realty International Corp,15010|368b|40.7341999|-73.81974,Queens
40.7785441,-73.9840907,248 W 71st Street,10023,Upper West Side,house,6,2.37,7110.0,23900000,Corcoran Westside Columbus,248||40.7785441|-73.9840907,Manhattan
40.7581299,-73.8569399,"11250 Northern Boulevard Apt 1f, Corona",11368,Sunnyside,condo,1,1.0,2184.21,149000,O Kane Realty,11250||40.7581299|-73.8569399,Queens
40.63567,-74.166895,92 Arlington Place,10303,Stapleton,house,4,3.0,1320.0,589000,Re/Max Edge,92||40.63567|-74.166895,Staten Island
40.5292852,-74.1685622,50 Tyndale Street,10312,Huguenot,house,3,2.0,2259.0,958000,Probase Real Estate,50||40.5292852|-74.1685622,Staten Island
40.7659255,-73.7453922,44-20 Douglaston Parkway #2A,11363,Douglaston,condo,1,1.0,2184.21,195000,East Coast Realtors Inc,44|2a|40.7659255|-73.7453922,Queens
40.5638362,-74.0989788,51 Seafoam Street,10306,New Dorp,house,1,1.0,608.0,299000,Comfort Homes Realty Group,51||40.5638362|-74.0989788,Staten Island
40.7968959,-73.822999,2-11 147th Street,11357,Whitestone,house,4,4.0,3645.0,1750000,Re Max 1St Choice,2||40.7968959|-73.822999,Queens
40.722658,-73.877617,62-14 80th Street,11379,Flushing,house,3,2.0,2184.21,815000,Douglas Elliman,62||40.722658|-73.877617,Queens
40.7531679,-73.8836878,34-21 83rd Street,11372,Jackson Heights,house,5,3.0,2184.21,989000,Best American Homes Inc,34||40.7531679|-73.8836878,Queens
40.7507895,-73.9974127,357 W 30th Street,10001,Chelsea,house,2,2.0,2184.21,1075000,Corcoran Park Slope,357||40.7507895|-73.9974127,Manhattan
40.7615369,-73.9579786,1175 York Avenue #7B,10065,Upper East Side,condo,2,1.0,1000.0,879000,Douglas Elliman,1175|7b|40.7615369|-73.9579786,Manhattan
40.7321997,-73.9888999,126 E 12th Street #6A,10003,East Village,condo,2,1.0,2184.21,999995,Corcoran Chelsea/Flatiron,126|6a|40.7321997|-73.9888999,Manhattan
40.8830657,-73.9206428,2727 Palisade Avenue #5B,10463,Kingsbridge,condo,2,2.0,1200.0,430000,"Robert E. Hill, Inc.",2727|5b|40.8830657|-73.9206428,Bronx
40.7547252,-73.8255572,138-10 Franklin Avenue #1G,11355,Flushing,condo,3,2.0,2184.21,445000,Nobroker,138|1g|40.7547252|-73.8255572,Queens
40.6228038,-74.0109676,1123 Bay Ridge Parkway,11228,Bensonhurst,house,3,2.0,1900.0,999000,Re Max Real Estate Professionals,1123||40.6228038|-74.0109676,Brooklyn
40.7171982,-73.8496941,99-07 70th Avenue,11375,Fresh Meadows,house,6,4.0,2184.21,2299000,Keller Williams Realty Greater Nassau,99||40.7171982|-73.8496941,Queens
40.7684802,-73.7666662,36-19 217th Street,11361,Bayside,house,4,2.0,1960.0,1225000,Tapestry Real Estate Of Queens,36||40.7684802|-73.7666662,Queens
40.7282284,-73.8732527,85-05 Eliot Avenue,11374,Rego Park,house,3,2.0,2184.21,849000,Exit Realty One,85||40.7282284|-73.8732527,Queens
40.7293576,-73.7830175,75-57 186th Street,11366,Bayside,house,4,3.0,1760.0,1350000,Winzone Realty Inc,75||40.7293576|-73.7830175,Queens
40.5364873,-74.1987178,780 Ionia Avenue,10312,Woodrow,house,4,4.0,3150.0,1600000,"Neuhaus Realty, Inc.",780||40.5364873|-74.1987178,Staten Island
40.7691094,-73.98162,1 Central Park W #612,10023,Upper West Side,condo,3,1.0,441.0,600000,Compass,1|612|40.7691094|-73.98162,Manhattan
40.7799639,-73.9841598,269 W 72nd Street #12D,10023,Upper West Side,condo,3,1.0,2184.21,435000,Douglas Elliman,269|12d|40.7799639|-73.9841598,Manhattan
40.6301693,-74.0384351,8002 Harbor View Terrace,11209,Fort Hamilton,house,4,4.0,4342.0,4999999,"Compass Greater New York, Llc",8002||40.6301693|-74.0384351,
40.6388264,-73.8846089,1433 E 105th Street,11236,Canarsie,house,3,2.37,2184.21,800000,Corcoran East Side,1433||40.6388264|-73.8846089,Brooklyn
40.61593,-74.0335829,302 96th Street #4L,11209,Fort Hamilton,condo,1,1.0,750.0,329000,"Compass Greater New York, Llc",302|4l|40.61593|-74.0335829,
40.6963652,-73.9941542,12 College Place,11201,Brooklyn Heights,house,3,4.0,2184.21,10975000,Brown Harris Stevens,12||40.6963652|-73.9941542,Brooklyn
40.7003331,-73.7875164,106-09 169th Street,11433,Jamaica,house,4,2.0,2184.21,599000,Keystone Realty Usa Corp,106||40.7003331|-73.7875164,Queens
40.6862137,-73.8740777,18 Pine Street,11208,East New York,house,4,2.0,2184.21,699999,Chase Global Realty Corp,18||40.6862137|-73.8740777,Brooklyn
40.7865988,-73.7862803,207-7 Estates Drive #1,11360,Murray Hill,condo,1,1.0,725.0,539000,Keller Williams Rlty Landmark,207|1|40.7865988|-73.7862803,Queens
40.7450423,-73.9839731,35 E 30th Street #6D,10016,Murray Hill,condo,3,1.0,2184.21,370000,Etpg,35|6d|40.7450423|-73.9839731,Manhattan
40.7538054,-73.9935323,318 W 36th Street. #3A,10018,Garment District,condo,1,1.0,2184.21,299000,Douglas Elliman,318|3a|40.7538054|-73.9935323,Manhattan
40.5752476,-74.1304878,57 Mace Street,10306,New Dorp,house,5,4.0,3800.0,2400000,Neuhaus Realty Inc.,57||40.5752476|-74.1304878,Staten Island
40.6056272,-73.943238,3202 Nostrand Avenue. #6E,11229,Sheepshead Bay,condo,1,1.0,850.0,275000,Avenues,3202|6e|40.6056272|-73.943238,
40.7971343,-73.9722076,789 West End Avenue #1A2,10025,Upper West Side,condo,3,3.0,1750.0,1395000,Brown Harris Stevens,789|1a2|40.7971343|-73.9722076,Manhattan
40.6141211,-73.9966616,1759 Bay Ridge Parkway #3E,11204,Bensonhurst,condo,2,1.0,550.0,568000,Exit Realty Top Properties,1759|3e|40.6141211|-73.9966616,Brooklyn
40.7751162,-73.902397,20-46 41st Street,11105,Astoria,house,3,2.0,2184.21,1049000,Alexiou Realty,20||40.7751162|-73.902397,Queens
40.7791608,-73.8257555,22-15 Whitestone Expy,11357,Whitestone,house,4,2.0,1200.0,899000,E Realty International Corp,22||40.7791608|-73.8257555,Queens
